X,Y,Z
13.768268387468254,-2.9093766810317088,204.0
16.429845647850016,3.1398152904114456,256.0
16.17312930960236,10.193240476632825,252.0
18.412736832273197,10.634940247860726,243.0
20.141817330479707,6.778339917816902,235.0
